program	section	n_foci	n_tum_kept	r2	p	shape	amplitude
GO:GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	TLS_VISIUM_USZ::KC3	20	440	0.02	0.0317	high-to-low	0.0087
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	TLS_VISIUM_USZ::KC3	20	440	0.0059	0.46	flat	0.0043
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	TLS_VISIUM_USZ::KC3	20	440	0.0226	0.0188	nonmonotonic	0.007
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	TLS_VISIUM_USZ::KC3	20	440	0.0059	0.459	nonmonotonic	0.009
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	TLS_VISIUM_USZ::KC3	20	440	0.0087	0.284	nonmonotonic	0.0087
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	TLS_VISIUM_USZ::KC3	20	440	0.0078	0.333	nonmonotonic	0.0112
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	TLS_VISIUM_USZ::KC3	20	440	0.0042	0.603	nonmonotonic	0.0065
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	TLS_VISIUM_USZ::KC3	20	440	0.0008	0.954	flat	0.0018
GO:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	TLS_VISIUM_USZ::KC3	20	440	0.0173	0.0551	nonmonotonic	0.0171
GO:GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	TLS_VISIUM_USZ::KC3	20	440	0.0171	0.0572	nonmonotonic	0.0072
GO:GOBP_AORTIC_VALVE_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0019	0.84	nonmonotonic	0.0047
GO:GOBP_APICAL_JUNCTION_ASSEMBLY	TLS_VISIUM_USZ::KC3	20	440	0.0056	0.486	nonmonotonic	0.0082
GO:GOBP_APOPTOTIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0098	0.232	nonmonotonic	0.0019
GO:GOBP_APOPTOTIC_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0117	0.164	nonmonotonic	0.0052
GO:GOBP_APPENDAGE_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0137	0.111	low-to-high	0.0072
GO:GOBP_ARTERY_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0284	0.0056	nonmonotonic	0.0079
GO:GOBP_ATP_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0354	0.00129	nonmonotonic	0.0273
GO:GOBP_ATP_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0103	0.21	high-to-low	0.0077
GO:GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	TLS_VISIUM_USZ::KC3	20	440	0.03	0.00403	high-to-low	0.0194
GO:GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	TLS_VISIUM_USZ::KC3	20	440	0.005	0.538	nonmonotonic	0.0055
GO:GOBP_AXON_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0043	0.602	nonmonotonic	0.0022
GO:GOBP_BEHAVIOR	TLS_VISIUM_USZ::KC3	20	440	0.006	0.454	flat	0.0019
GO:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	TLS_VISIUM_USZ::KC3	20	440	0.0014	0.893	flat	0.0013
GO:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	TLS_VISIUM_USZ::KC3	20	440	0.0097	0.236	high-to-low	0.0019
GO:GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	TLS_VISIUM_USZ::KC3	20	440	0.0008	0.953	nonmonotonic	0.0014
GO:GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	TLS_VISIUM_USZ::KC3	20	440	0.0183	0.0449	high-to-low	0.0107
GO:GOBP_BLOOD_VESSEL_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0066	0.412	nonmonotonic	0.0023
GO:GOBP_BONE_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0158	0.0735	nonmonotonic	0.0085
GO:GOBP_BONE_MINERALIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0038	0.641	nonmonotonic	0.0033
GO:GOBP_BONE_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0061	0.449	nonmonotonic	0.0069
GO:GOBP_B_CELL_ACTIVATION	TLS_VISIUM_USZ::KC3	20	440	0.0187	0.0415	high-to-low	0.0067
GO:GOBP_B_CELL_MEDIATED_IMMUNITY	TLS_VISIUM_USZ::KC3	20	440	0.0148	0.0895	high-to-low	0.0062
GO:GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0143	0.0989	high-to-low	0.0111
GO:GOBP_CALCIUM_ION_HOMEOSTASIS	TLS_VISIUM_USZ::KC3	20	440	0.0028	0.75	nonmonotonic	0.0022
GO:GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	TLS_VISIUM_USZ::KC3	20	440	0.0081	0.313	high-to-low	0.0052
GO:GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::KC3	20	440	0.0026	0.772	flat	0.0019
GO:GOBP_CALCIUM_ION_TRANSPORT	TLS_VISIUM_USZ::KC3	20	440	0.0051	0.529	nonmonotonic	0.0029
GO:GOBP_CALCIUM_MEDIATED_SIGNALING	TLS_VISIUM_USZ::KC3	20	440	0.0102	0.215	nonmonotonic	0.0024
GO:GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	TLS_VISIUM_USZ::KC3	20	440	0.0033	0.696	flat	0.0014
GO:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0116	0.166	nonmonotonic	0.0068
GO:GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0039	0.635	nonmonotonic	0.0033
GO:GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0061	0.446	nonmonotonic	0.0032
GO:GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0135	0.115	nonmonotonic	0.004
GO:GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0144	0.0967	high-to-low	0.0039
GO:GOBP_CARBOHYDRATE_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0278	0.00636	high-to-low	0.0075
GO:GOBP_CARDIAC_CHAMBER_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0183	0.0444	nonmonotonic	0.0051
GO:GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.007	0.381	nonmonotonic	0.0054
GO:GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0016	0.869	nonmonotonic	0.0019
GO:GOBP_CARDIAC_SEPTUM_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0069	0.386	nonmonotonic	0.0048
GO:GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0072	0.368	flat	0.0036
GO:GOBP_CARTILAGE_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.007	0.382	nonmonotonic	0.0051
GO:GOBP_CELLULAR_COMPONENT_DISASSEMBLY	TLS_VISIUM_USZ::KC3	20	440	0.0031	0.717	nonmonotonic	0.0019
GO:GOBP_CELLULAR_HOMEOSTASIS	TLS_VISIUM_USZ::KC3	20	440	0.0024	0.785	high-to-low	0.0011
GO:GOBP_CELLULAR_RESPIRATION	TLS_VISIUM_USZ::KC3	20	440	0.0167	0.0614	high-to-low	0.0091
GO:GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	TLS_VISIUM_USZ::KC3	20	440	0.0056	0.486	nonmonotonic	0.0033
GO:GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	TLS_VISIUM_USZ::KC3	20	440	0.009	0.268	nonmonotonic	0.0036
GO:GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	TLS_VISIUM_USZ::KC3	20	440	0.0015	0.881	nonmonotonic	0.001
GO:GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	TLS_VISIUM_USZ::KC3	20	440	0.0174	0.0536	nonmonotonic	0.0048
GO:GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	TLS_VISIUM_USZ::KC3	20	440	0.003	0.724	nonmonotonic	0.0061
GO:GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	TLS_VISIUM_USZ::KC3	20	440	0.0028	0.747	nonmonotonic	0.0042
GO:GOBP_CELLULAR_RESPONSE_TO_LIPID	TLS_VISIUM_USZ::KC3	20	440	0.0193	0.0368	nonmonotonic	0.0033
GO:GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	TLS_VISIUM_USZ::KC3	20	440	0.0059	0.459	nonmonotonic	0.0029
GO:GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	TLS_VISIUM_USZ::KC3	20	440	0.0071	0.376	high-to-low	0.0025
GO:GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS	TLS_VISIUM_USZ::KC3	20	440	0.0143	0.098	nonmonotonic	0.0065
GO:GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	TLS_VISIUM_USZ::KC3	20	440	0.0057	0.478	high-to-low	0.0043
GO:GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	TLS_VISIUM_USZ::KC3	20	440	0.0069	0.39	high-to-low	0.0018
GO:GOBP_CELLULAR_RESPONSE_TO_STARVATION	TLS_VISIUM_USZ::KC3	20	440	0.0223	0.0198	nonmonotonic	0.0068
GO:GOBP_CELLULAR_RESPONSE_TO_STRESS	TLS_VISIUM_USZ::KC3	20	440	0.0243	0.0133	nonmonotonic	0.0036
GO:GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	TLS_VISIUM_USZ::KC3	20	440	0.0031	0.72	flat	0.0033
GO:GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	TLS_VISIUM_USZ::KC3	20	440	0.0169	0.0588	nonmonotonic	0.0116
GO:GOBP_CELL_ACTIVATION	TLS_VISIUM_USZ::KC3	20	440	0.0099	0.228	nonmonotonic	0.0031
GO:GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	TLS_VISIUM_USZ::KC3	20	440	0.0059	0.457	nonmonotonic	0.0033
GO:GOBP_CELL_ADHESION	TLS_VISIUM_USZ::KC3	20	440	0.0016	0.877	nonmonotonic	0.0008
GO:GOBP_CELL_CELL_ADHESION	TLS_VISIUM_USZ::KC3	20	440	0.0025	0.777	flat	0.001
GO:GOBP_CELL_CELL_JUNCTION_ASSEMBLY	TLS_VISIUM_USZ::KC3	20	440	0.0102	0.216	nonmonotonic	0.0065
GO:GOBP_CELL_CELL_JUNCTION_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0034	0.683	nonmonotonic	0.0033
GO:GOBP_CELL_CELL_SIGNALING	TLS_VISIUM_USZ::KC3	20	440	0.0028	0.746	nonmonotonic	0.0007
GO:GOBP_CELL_CHEMOTAXIS	TLS_VISIUM_USZ::KC3	20	440	0.0119	0.157	nonmonotonic	0.0035
GO:GOBP_CELL_CYCLE	TLS_VISIUM_USZ::KC3	20	440	0.0132	0.122	high-to-low	0.0028
GO:GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	TLS_VISIUM_USZ::KC3	20	440	0.0208	0.0272	nonmonotonic	0.0078
GO:GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	TLS_VISIUM_USZ::KC3	20	440	0.0146	0.0922	low-to-high	0.0076
GO:GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	TLS_VISIUM_USZ::KC3	20	440	0.0116	0.165	high-to-low	0.0072
GO:GOBP_CELL_CYCLE_PHASE_TRANSITION	TLS_VISIUM_USZ::KC3	20	440	0.0171	0.0573	nonmonotonic	0.0045
GO:GOBP_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0125	0.14	nonmonotonic	0.0025
GO:GOBP_CELL_DIVISION	TLS_VISIUM_USZ::KC3	20	440	0.0165	0.0642	nonmonotonic	0.0044
GO:GOBP_CELL_FATE_COMMITMENT	TLS_VISIUM_USZ::KC3	20	440	0.0074	0.358	nonmonotonic	0.0028
GO:GOBP_CELL_GROWTH	TLS_VISIUM_USZ::KC3	20	440	0.015	0.0864	flat	0.0037
GO:GOBP_CELL_JUNCTION_ASSEMBLY	TLS_VISIUM_USZ::KC3	20	440	0.0045	0.581	nonmonotonic	0.0028
GO:GOBP_CELL_JUNCTION_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0009	0.94	flat	0.0004
GO:GOBP_CELL_KILLING	TLS_VISIUM_USZ::KC3	20	440	0.0092	0.258	high-to-low	0.0044
GO:GOBP_CELL_MATRIX_ADHESION	TLS_VISIUM_USZ::KC3	20	440	0.0127	0.134	flat	0.0062
GO:GOBP_CELL_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0139	0.107	low-to-high	0.0028
GO:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	TLS_VISIUM_USZ::KC3	20	440	0.0054	0.503	low-to-high	0.0021
GO:GOBP_CELL_MOTILITY	TLS_VISIUM_USZ::KC3	20	440	0.0062	0.44	low-to-high	0.0015
GO:GOBP_CELL_PROJECTION_ASSEMBLY	TLS_VISIUM_USZ::KC3	20	440	0.0124	0.142	nonmonotonic	0.0042
GO:GOBP_CELL_PROJECTION_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0092	0.258	nonmonotonic	0.0032
GO:GOBP_CELL_PROJECTION_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0004	0.984	nonmonotonic	0.0004
GO:GOBP_CELL_SUBSTRATE_ADHESION	TLS_VISIUM_USZ::KC3	20	440	0.0196	0.0342	nonmonotonic	0.0075
GO:GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.01	0.223	nonmonotonic	0.0131
GO:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0005	0.977	flat	0.0011
GO:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0036	0.661	nonmonotonic	0.0022
GO:GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	TLS_VISIUM_USZ::KC3	20	440	0.0093	0.252	high-to-low	0.0069
GO:GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0034	0.689	low-to-high	0.0012
GO:GOBP_CHEMICAL_HOMEOSTASIS	TLS_VISIUM_USZ::KC3	20	440	0.0067	0.403	nonmonotonic	0.0014
GO:GOBP_CHONDROCYTE_DIFFERENTIATION	TLS_VISIUM_USZ::KC3	20	440	0.0032	0.704	nonmonotonic	0.0057
GO:GOBP_CHROMATIN_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.013	0.127	high-to-low	0.0043
GO:GOBP_CHROMATIN_REMODELING	TLS_VISIUM_USZ::KC3	20	440	0.0044	0.59	nonmonotonic	0.0034
GO:GOBP_CHROMOSOME_LOCALIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0218	0.022	high-to-low	0.0106
GO:GOBP_CHROMOSOME_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0234	0.0159	high-to-low	0.0058
GO:GOBP_CHROMOSOME_SEGREGATION	TLS_VISIUM_USZ::KC3	20	440	0.0098	0.232	nonmonotonic	0.004
GO:GOBP_CHROMOSOME_SEPARATION	TLS_VISIUM_USZ::KC3	20	440	0.0158	0.0737	nonmonotonic	0.0111
GO:GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0047	0.562	nonmonotonic	0.0017
GO:GOBP_CIRCULATORY_SYSTEM_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0125	0.138	high-to-low	0.0032
GO:GOBP_COLLAGEN_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0007	0.961	flat	0.0024
GO:GOBP_COLLAGEN_FIBRIL_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0062	0.438	nonmonotonic	0.0093
GO:GOBP_COLLAGEN_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0033	0.699	nonmonotonic	0.0047
GO:GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0106	0.199	nonmonotonic	0.0099
GO:GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0059	0.464	low-to-high	0.0031
GO:GOBP_CYTOKINESIS	TLS_VISIUM_USZ::KC3	20	440	0.0194	0.036	nonmonotonic	0.0104
GO:GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0003	0.986	nonmonotonic	0.0008
GO:GOBP_CYTOKINE_PRODUCTION	TLS_VISIUM_USZ::KC3	20	440	0.0033	0.698	nonmonotonic	0.0011
GO:GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	TLS_VISIUM_USZ::KC3	20	440	0.003	0.728	low-to-high	0.0042
GO:GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0028	0.752	flat	0.002
GO:GOBP_CYTOPLASMIC_TRANSLATION	TLS_VISIUM_USZ::KC3	20	440	0.0085	0.292	nonmonotonic	0.0063
GO:GOBP_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0091	0.261	nonmonotonic	0.0024
GO:GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	TLS_VISIUM_USZ::KC3	20	440	0.0164	0.0658	high-to-low	0.0043
GO:GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	TLS_VISIUM_USZ::KC3	20	440	0.0169	0.0597	high-to-low	0.003
GO:GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	TLS_VISIUM_USZ::KC3	20	440	0.0137	0.112	high-to-low	0.0029
GO:GOBP_DEFENSE_RESPONSE_TO_VIRUS	TLS_VISIUM_USZ::KC3	20	440	0.0034	0.687	high-to-low	0.0033
GO:GOBP_DETOXIFICATION	TLS_VISIUM_USZ::KC3	20	440	0.004	0.625	nonmonotonic	0.0052
GO:GOBP_DEVELOPMENTAL_GROWTH	TLS_VISIUM_USZ::KC3	20	440	0.006	0.452	nonmonotonic	0.0015
GO:GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0148	0.0897	nonmonotonic	0.0058
GO:GOBP_DEVELOPMENTAL_MATURATION	TLS_VISIUM_USZ::KC3	20	440	0.0035	0.671	nonmonotonic	0.0031
GO:GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	TLS_VISIUM_USZ::KC3	20	440	0.0018	0.851	low-to-high	0.0009
GO:GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	TLS_VISIUM_USZ::KC3	20	440	0.0064	0.426	nonmonotonic	0.0029
GO:GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0095	0.243	low-to-high	0.0084
GO:GOBP_DIGESTIVE_SYSTEM_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.012	0.153	nonmonotonic	0.0068
GO:GOBP_DNA_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0104	0.208	nonmonotonic	0.0074
GO:GOBP_DNA_DAMAGE_RESPONSE	TLS_VISIUM_USZ::KC3	20	440	0.0333	0.00199	high-to-low	0.006
GO:GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	TLS_VISIUM_USZ::KC3	20	440	0.0041	0.612	nonmonotonic	0.0052
GO:GOBP_DNA_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC3	20	440	0.0383	0.000689	high-to-low	0.0058
GO:GOBP_DNA_RECOMBINATION	TLS_VISIUM_USZ::KC3	20	440	0.0094	0.248	high-to-low	0.0048
GO:GOBP_DNA_REPAIR	TLS_VISIUM_USZ::KC3	20	440	0.0335	0.00191	high-to-low	0.0074
GO:GOBP_DNA_REPLICATION	TLS_VISIUM_USZ::KC3	20	440	0.0522	3.35e-05	nonmonotonic	0.0093
GO:GOBP_DNA_STRAND_ELONGATION	TLS_VISIUM_USZ::KC3	20	440	0.0189	0.0395	nonmonotonic	0.0145
GO:GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	TLS_VISIUM_USZ::KC3	20	440	0.0115	0.169	nonmonotonic	0.0096
GO:GOBP_DNA_TEMPLATED_DNA_REPLICATION	TLS_VISIUM_USZ::KC3	20	440	0.0305	0.00366	nonmonotonic	0.0092
GO:GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	TLS_VISIUM_USZ::KC3	20	440	0.0053	0.51	high-to-low	0.0045
GO:GOBP_DOUBLE_STRAND_BREAK_REPAIR	TLS_VISIUM_USZ::KC3	20	440	0.0177	0.0502	high-to-low	0.0061
GO:GOBP_EAR_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0257	0.00999	low-to-high	0.0057
GO:GOBP_EAR_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0215	0.0233	low-to-high	0.0063
GO:GOBP_ELECTRON_TRANSPORT_CHAIN	TLS_VISIUM_USZ::KC3	20	440	0.0032	0.703	nonmonotonic	0.006
GO:GOBP_EMBRYONIC_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0086	0.285	nonmonotonic	0.0018
GO:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0013	0.904	low-to-high	0.0014
GO:GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.01	0.222	low-to-high	0.0038
GO:GOBP_EMBRYO_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.003	0.729	nonmonotonic	0.0008
GO:GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	TLS_VISIUM_USZ::KC3	20	440	0.0098	0.231	nonmonotonic	0.0016
GO:GOBP_ENDOCYTOSIS	TLS_VISIUM_USZ::KC3	20	440	0.0223	0.0198	high-to-low	0.0046
GO:GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0031	0.721	high-to-low	0.0024
GO:GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	TLS_VISIUM_USZ::KC3	20	440	0.003	0.725	high-to-low	0.0066
GO:GOBP_ENDOSOMAL_TRANSPORT	TLS_VISIUM_USZ::KC3	20	440	0.0196	0.0343	nonmonotonic	0.0101
GO:GOBP_ENDOTHELIAL_CELL_MIGRATION	TLS_VISIUM_USZ::KC3	20	440	0.0149	0.088	high-to-low	0.0067
GO:GOBP_ENDOTHELIAL_CELL_PROLIFERATION	TLS_VISIUM_USZ::KC3	20	440	0.0145	0.0941	nonmonotonic	0.0061
GO:GOBP_ENDOTHELIUM_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0025	0.783	high-to-low	0.0032
GO:GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	TLS_VISIUM_USZ::KC3	20	440	0.0051	0.522	flat	0.004
GO:GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC3	20	440	0.0036	0.663	nonmonotonic	0.002
GO:GOBP_EPIDERMAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC3	20	440	0.0047	0.562	low-to-high	0.0028
GO:GOBP_EPIDERMIS_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0049	0.542	flat	0.0017
GO:GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	TLS_VISIUM_USZ::KC3	20	440	0.0017	0.858	nonmonotonic	0.0019
GO:GOBP_EPITHELIAL_CELL_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0091	0.263	nonmonotonic	0.0046
GO:GOBP_EPITHELIAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC3	20	440	0.0075	0.347	flat	0.0022
GO:GOBP_EPITHELIAL_CELL_PROLIFERATION	TLS_VISIUM_USZ::KC3	20	440	0.0088	0.278	high-to-low	0.0034
GO:GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	TLS_VISIUM_USZ::KC3	20	440	0.0071	0.378	nonmonotonic	0.0062
GO:GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	TLS_VISIUM_USZ::KC3	20	440	0.0084	0.297	flat	0.0031
GO:GOBP_EPITHELIUM_DEVELOPMENT	TLS_VISIUM_USZ::KC3	20	440	0.0034	0.69	flat	0.0011
GO:GOBP_ERK1_AND_ERK2_CASCADE	TLS_VISIUM_USZ::KC3	20	440	0.0085	0.293	nonmonotonic	0.004
GO:GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0333	0.002	nonmonotonic	0.0064
GO:GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	TLS_VISIUM_USZ::KC3	20	440	0.0284	0.00569	high-to-low	0.004
GO:GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	TLS_VISIUM_USZ::KC3	20	440	0.0047	0.565	nonmonotonic	0.0054
GO:GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	TLS_VISIUM_USZ::KC3	20	440	0.0138	0.108	nonmonotonic	0.0064
GO:GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	TLS_VISIUM_USZ::KC3	20	440	0.001	0.935	low-to-high	0.0026
