section	patient	focus	focus_size	half_hops	seed	pos_cov	mhc2_pos	b_pos	mhc2_neg_med	b_neg_med	mhc2_hit	b_hit	n_neg
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	8.0	11	0.138	0.2753	0.1738	0.105	0.0771	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	8.0	22	0.138	0.2753	0.1738	0.0662	0.0707	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	8.0	33	0.138	0.2753	0.1738	0.0963	0.0795	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	3.0	11	0.049	0.0845	0.1082	0.2085	0.1231	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	3.0	22	0.049	0.0845	0.1082	0.0852	0.0581	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	3.0	33	0.049	0.0845	0.1082	0.0726	0.0965	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	5.0	11	0.022	0.0908	0.1161	0.0564	0.083	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	5.0	22	0.022	0.0908	0.1161	0.0618	0.0751	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	5.0	33	0.022	0.0908	0.1161	0.0603	0.08	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	8.0	11	0.011	0.094	0.1254	0.1927	0.0887	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	8.0	22	0.011	0.094	0.1254	0.1081	0.0994	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	11	1	8.0	33	0.011	0.094	0.1254	0.1553	0.0974	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	3.0	11	0.219	0.2248	0.1471	0.0944	0.0793	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	3.0	22	0.219	0.2248	0.1471	0.0981	0.0986	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	3.0	33	0.219	0.2248	0.1471	0.1628	0.1087	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	5.0	11	0.117	0.1339	0.1101	0.1873	0.079	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	5.0	22	0.117	0.1339	0.1101	0.1048	0.0672	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	5.0	33	0.117	0.1339	0.1101	0.139	0.1068	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	8.0	11	0.055	0.1028	0.0927	0.1325	0.0647	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	8.0	22	0.055	0.1028	0.0927	0.1177	0.0963	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	12	7	8.0	33	0.055	0.1028	0.0927	0.1204	0.0931	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	3.0	11	0.281	0.2454	0.1466	0.0472	0.085	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	3.0	22	0.281	0.2454	0.1466	0.0768	0.0947	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	3.0	33	0.281	0.2454	0.1466	0.0638	0.0858	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	5.0	11	0.184	0.2894	0.1678	0.1201	0.0986	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	5.0	22	0.184	0.2894	0.1678	0.0691	0.0729	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	5.0	33	0.184	0.2894	0.1678	0.0524	0.0461	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	8.0	11	0.14	0.2428	0.154	0.0989	0.0925	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	8.0	22	0.14	0.2428	0.154	0.097	0.0847	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	13	6	8.0	33	0.14	0.2428	0.154	0.1519	0.0996	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	3.0	11	0.049	0.1536	0.1876	0.1018	0.093	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	3.0	22	0.049	0.1536	0.1876	0.1265	0.0948	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	3.0	33	0.049	0.1536	0.1876	0.1066	0.1074	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	5.0	11	0.133	0.2724	0.2094	0.0585	0.0803	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	5.0	22	0.133	0.2724	0.2094	0.093	0.0907	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	5.0	33	0.133	0.2724	0.2094	0.1212	0.0823	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	8.0	11	0.192	0.2849	0.2007	0.0735	0.0721	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	8.0	22	0.192	0.2849	0.2007	0.0653	0.0767	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	14	1	8.0	33	0.192	0.2849	0.2007	0.1699	0.0887	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	3.0	11	0.062	0.1083	0.116	0.0599	0.0971	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	3.0	22	0.062	0.1083	0.116	0.0852	0.0801	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	3.0	33	0.062	0.1083	0.116	0.1416	0.1338	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	5.0	11	0.027	0.097	0.1211	0.1229	0.0965	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	5.0	22	0.027	0.097	0.1211	0.1111	0.086	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	5.0	33	0.027	0.097	0.1211	0.0991	0.0979	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	8.0	11	0.012	0.092	0.1237	0.0551	0.0808	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	8.0	22	0.012	0.092	0.1237	0.0954	0.1104	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	15	1	8.0	33	0.012	0.092	0.1237	0.2371	0.1079	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	3.0	11	0.062	0.1968	0.1224	0.0447	0.0767	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	3.0	22	0.062	0.1968	0.1224	0.1553	0.0999	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	3.0	33	0.062	0.1968	0.1224	0.0788	0.0848	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	5.0	11	0.02	0.1138	0.1047	0.093	0.0835	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	5.0	22	0.02	0.1138	0.1047	0.0672	0.0573	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	5.0	33	0.02	0.1138	0.1047	0.064	0.0812	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	8.0	11	0.012	0.0958	0.0985	0.1323	0.1073	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	8.0	22	0.012	0.0958	0.0985	0.0673	0.0805	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	16	2	8.0	33	0.012	0.0958	0.0985	0.0628	0.0708	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	3.0	11	0.65	0.6487	0.1204	0.6174	0.0505	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	3.0	22	0.65	0.6487	0.1204	0.4392	0.0539	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	3.0	33	0.65	0.6487	0.1204	0.4014	0.0374	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	5.0	11	0.286	0.5383	0.0836	0.5394	0.0527	False	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	5.0	22	0.286	0.5383	0.0836	0.4794	0.0428	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	5.0	33	0.286	0.5383	0.0836	0.5956	0.0565	False	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	8.0	11	0.106	0.5446	0.0654	0.4075	0.0418	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	8.0	22	0.106	0.5446	0.0654	0.5012	0.0477	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	0	28	8.0	33	0.106	0.5446	0.0654	0.5422	0.0491	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	3.0	11	0.188	1.0931	0.1191	0.5873	0.0522	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	3.0	22	0.188	1.0931	0.1191	0.6126	0.0608	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	3.0	33	0.188	1.0931	0.1191	0.6627	0.0706	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	5.0	11	0.062	0.7995	0.0837	0.6211	0.0558	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	5.0	22	0.062	0.7995	0.0837	0.7043	0.0601	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	5.0	33	0.062	0.7995	0.0837	0.6083	0.057	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	8.0	11	0.031	0.8104	0.0786	0.705	0.0628	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	8.0	22	0.031	0.8104	0.0786	0.6172	0.0624	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	1	6	8.0	33	0.031	0.8104	0.0786	0.4367	0.0418	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	3.0	11	0.083	0.7556	0.0877	0.4468	0.0449	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	3.0	22	0.083	0.7556	0.0877	0.5356	0.0593	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	3.0	33	0.083	0.7556	0.0877	0.5546	0.0569	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	5.0	11	0.029	0.6225	0.0701	0.6453	0.0546	False	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	5.0	22	0.029	0.6225	0.0701	0.6011	0.0571	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	5.0	33	0.029	0.6225	0.0701	0.6074	0.0521	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	8.0	11	0.012	0.6245	0.0634	0.4138	0.0429	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	8.0	22	0.012	0.6245	0.0634	0.528	0.0525	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	2	3	8.0	33	0.012	0.6245	0.0634	0.8314	0.0754	False	False	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	3.0	11	0.073	1.027	0.1093	0.7012	0.0732	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	3.0	22	0.073	1.027	0.1093	0.5399	0.0489	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	3.0	33	0.073	1.027	0.1093	0.5026	0.0504	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	5.0	11	0.027	0.824	0.0865	0.3928	0.0405	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	5.0	22	0.027	0.824	0.0865	0.4729	0.0498	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	5.0	33	0.027	0.824	0.0865	0.614	0.0579	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	8.0	11	0.011	0.7416	0.0756	0.6245	0.0647	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	8.0	22	0.011	0.7416	0.0756	0.4088	0.0429	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	3	1	8.0	33	0.011	0.7416	0.0756	0.4129	0.0391	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	3.0	11	0.094	1.0639	0.1085	0.7122	0.0785	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	3.0	22	0.094	1.0639	0.1085	0.7705	0.0785	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	3.0	33	0.094	1.0639	0.1085	0.5399	0.0549	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	5.0	11	0.031	0.8682	0.0859	0.659	0.07	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	5.0	22	0.031	0.8682	0.0859	0.5527	0.0542	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	5.0	33	0.031	0.8682	0.0859	0.6271	0.0559	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	8.0	11	0.012	0.7561	0.0766	0.5137	0.0504	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	8.0	22	0.012	0.7561	0.0766	0.6552	0.0648	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	4	2	8.0	33	0.012	0.7561	0.0766	0.3734	0.0357	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	3.0	11	0.024	0.8321	0.0796	0.7725	0.073	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	3.0	22	0.024	0.8321	0.0796	0.5627	0.057	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	3.0	33	0.024	0.8321	0.0796	0.7159	0.0796	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	5.0	11	0.009	0.6921	0.0651	0.5212	0.0473	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	5.0	22	0.009	0.6921	0.0651	0.3576	0.0355	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	5.0	33	0.009	0.6921	0.0651	0.6344	0.0686	True	False	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	8.0	11	0.005	0.6978	0.065	0.6363	0.0616	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	8.0	22	0.005	0.6978	0.065	0.4399	0.0434	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	5	1	8.0	33	0.005	0.6978	0.065	0.5207	0.0524	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	3.0	11	0.024	1.0129	0.0968	0.6406	0.0549	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	3.0	22	0.024	1.0129	0.0968	0.8034	0.072	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	3.0	33	0.024	1.0129	0.0968	0.692	0.0658	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	5.0	11	0.009	0.8824	0.0874	0.5232	0.055	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	5.0	22	0.009	0.8824	0.0874	0.7091	0.0644	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	5.0	33	0.009	0.8824	0.0874	0.6635	0.0632	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	8.0	11	0.004	0.8124	0.0792	0.4229	0.042	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	8.0	22	0.004	0.8124	0.0792	0.5207	0.0489	True	True	4
TLS_VISIUM_USZ::KC1	TLS_VISIUM_USZ::PATIENT::7b9204be03aa71d0	6	1	8.0	33	0.004	0.8124	0.0792	0.4294	0.044	True	True	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	3.0	11	0.182	0.6902	0.1544	2.4371	0.5098	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	3.0	22	0.182	0.6902	0.1544	2.7973	0.6352	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	3.0	33	0.182	0.6902	0.1544	2.0697	0.4915	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	5.0	11	0.067	1.4166	0.2785	2.0073	0.4874	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	5.0	22	0.067	1.4166	0.2785	2.006	0.4927	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	5.0	33	0.067	1.4166	0.2785	2.0708	0.4985	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	8.0	11	0.03	1.7196	0.3308	1.8298	0.4809	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	8.0	22	0.03	1.7196	0.3308	2.3534	0.5222	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	0	5	8.0	33	0.03	1.7196	0.3308	1.7772	0.4326	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	3.0	11	0.25	1.4586	0.2869	2.3899	0.5123	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	3.0	22	0.25	1.4586	0.2869	1.9013	0.4132	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	3.0	33	0.25	1.4586	0.2869	2.3989	0.5765	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	5.0	11	0.135	1.6843	0.3306	2.2483	0.4906	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	5.0	22	0.135	1.6843	0.3306	2.0675	0.4637	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	5.0	33	0.135	1.6843	0.3306	2.5823	0.5648	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	8.0	11	0.072	1.7286	0.3529	2.402	0.5578	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	8.0	22	0.072	1.7286	0.3529	3.0547	0.6451	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	1	12	8.0	33	0.072	1.7286	0.3529	2.1924	0.5075	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	3.0	11	0.073	2.2371	0.4488	2.4731	0.543	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	3.0	22	0.073	2.2371	0.4488	2.4334	0.5495	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	3.0	33	0.073	2.2371	0.4488	2.6699	0.5962	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	5.0	11	0.07	2.0284	0.3926	2.9315	0.7215	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	5.0	22	0.07	2.0284	0.3926	2.455	0.5321	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	5.0	33	0.07	2.0284	0.3926	1.8247	0.4291	True	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	8.0	11	0.04	2.0061	0.4049	3.2068	0.7341	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	8.0	22	0.04	2.0061	0.4049	2.1261	0.4715	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	2	3	8.0	33	0.04	2.0061	0.4049	2.942	0.6204	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	3.0	11	0.083	1.5411	0.3242	2.5465	0.4942	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	3.0	22	0.083	1.5411	0.3242	1.7388	0.3542	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	3.0	33	0.083	1.5411	0.3242	2.5139	0.5518	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	5.0	11	0.095	1.5122	0.3214	2.2524	0.5694	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	5.0	22	0.095	1.5122	0.3214	2.3362	0.5535	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	5.0	33	0.095	1.5122	0.3214	3.6434	0.8342	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	8.0	11	0.064	1.7438	0.3723	2.0809	0.4141	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	8.0	22	0.064	1.7438	0.3723	2.6804	0.5665	False	False	4
TLS_VISIUM_USZ::LC5	TLS_VISIUM_USZ::PATIENT::83fba1cd85d2f31b	3	1	8.0	33	0.064	1.7438	0.3723	2.1661	0.489	False	False	4
