# r16.field_registry.v1.1 (2026-09-15, D-118 tier1b + D-119 tier2j joint; grades capped at EXPLORATORY_REPRODUCED; CLAIM_CANDIDATE requires separate approval)
pattern_id	tier	kind	axis_name	lineage	n_sections	n_patients	resolution_support	top_markers	geometry	effect_size	null_type	null_draws	null_p	fdr_q	cross_patient_shape_corr	residual_dimension	uncertainty_ci95	evidence_grade	notes
R16B_799	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	OR7E24;CALHM4;SPEM3;SMPX;DPPA4;MC2R;SNX31;FAM71B;KCNK18;SPRR2A	NA	0.0045	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_800	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	OR2T3;DUOXA2;KRTAP4-3;GRM5;SCGB1D1;RALYL;RHBDL3;EPHA8;ZMAT4;IGHM	NA	0.0090	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_801	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	CST1;MMP11;SPAG1;OLFM4;ADH1C;TTC9B;HES7;SELENBP1;C5orf52;IFIT1	NA	0.0188	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_802	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	APLNR;CCL18;MARCO;KRT17;KLK7;KLK10;ACAN;SELE;UGT2B17;S100A2	NA	0.0019	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_803	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	MMP1;CCL18;MMP3;DEPRECATED_ENSG00000196611;IDO1;CXCL5;CSF3;KCNJ12;MMP10;F13A1	NA	0.0044	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_804	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	IGHA1;JCHAIN;DEPRECATED_ENSG00000211685;IGLV3-1;IGLC2;IGLC3;IGKC;IGHV3-35;IGHV3-30;IGKV1D-12	NA	0.0018	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_805	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	SERPINA3;IGHV3-35;IGKV4-1;IL22;PLA2G2A;AKAP7;SLCO2A1;MMP12;REG1B;KRT6B	NA	0.0053	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_806	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	REG4;TFF1;MUC5AC;JCHAIN;MUC2;IGLC2;IGHA1;DEPRECATED_ENSG00000211685;IGKC;HLA-G	NA	0.0128	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_807	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	WNT16;OR5F1;PABPC1L2B;RIMS4;OR8G1;SLC47A2;CCDC177;TAF11L12;BRDT;MAGEB1	NA	0.0093	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_808	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	RTL3;OR2AG1;SMO;RGS4;ZNF726;PABPC1L2B;RIMS4;WNT16;OR5F1;OR8G1	NA	0.0090	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_809	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	KLK14;FAM13B;COL24A1;CRYGD;WFDC12;NT5C1B;OR2AG1;RTL3;ACTL7B;NUDT1	NA	0.0086	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_810	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	HPR;KLK14;COL24A1;WFDC12;CRYGD;FAM13B;XRCC2;ADAMTS6;ACTL7B;RTL3	NA	0.0084	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_811	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	LRTM2;CPLX2;GPR158;CCDC192;MARCH4;MYL7;RAB33A;OR51F2;CALCA;KRTAP8-1	NA	0.0083	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_812	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	OR4X1;OR51F2;MARCH4;MYL7;RAB33A;ANKRD66;HRNR;PPEF1;IAPP;MYO3B	NA	0.0082	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_813	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	TAS2R1;PRR27;KCNJ12;HOGA1;C4orf17;CCDC198;TAPT1;TNR;KRT3;SSB	NA	0.0079	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_814	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	ISG20;SPINK1;SCG5;ADRA2A;RNF144A;CLDN1;DUOXA2;TRPC5;GRIN3B;DMC1	NA	0.0214	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_815	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	RASSF10;KBTBD12;NSMCE1;CLDN14;PCOLCE;NSG1;RNF224;CAV2;SPACA7;ABCG4	NA	0.0169	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_816	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	KLK10;BARX1;ACTA2;DUSP9;MMP7;SLCO1B7;SPARC;ONECUT3;IGFBP7;KLK7	NA	0.0064	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_817	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	GABRP;TACSTD2;GNE;ELF5;FOLR1;BARX1;NOXO1;CHST4;SLIT1;MROH2A	NA	0.0059	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_818	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	SLIT1;MROH2A;BX276092.9;NHLH1;CPN2;GBP5;CASKIN1;KIF5C;SCN11A;ANKRD33	NA	0.0047	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_819	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	CFAP157;SLC5A5;HELT;NLRP13;TRBV4-2;ALPK2;DIO2;AC091057.6;DEPRECATED_ENSG00000277494;TRPV6	NA	0.0047	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_820	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	PCDHGB1;NCCRP1;SLIT1;MROH2A;BX276092.9;CATSPER1;DNER;KRTAP4-8;LCE3E;NTSR1	NA	0.0044	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_821	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	THEM5;TSPEAR;PABPC1L2B;MIXL1;MAGEE1;SNPH;DEPRECATED_ENSG00000185010;PLPPR4;AVPR2;SHISAL2A	NA	0.0043	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_822	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	CATSPER1;KRTAP4-8;LCE3E;DNER;GRIK4;CER1;DCSTAMP;PRSS48;FOXD4;SPIB	NA	0.0042	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_823	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	DIO2;ETNPPL;WDR76;ERBIN;TRIM54;AKR1B10;C20orf202;SIGLEC5;GSTT2B;KRT33B	NA	0.0095	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_824	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	FUT5;MESP2;IL1RL1;ITIH4;SH3TC2;LCN15;PLEKHH2;C6;ZNF232;SERPINA9	NA	0.0087	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_825	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	G0S2;DCN;ETV7;MPV17L2;CD96;MMP13;HSPA1A;CD8B;TBC1D30;SKA2	NA	0.0123	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_826	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	MPV17L2;G0S2;NPBWR2;KLF15;CD96;CCL4L2;SKA2;WFIKKN1;DKK2;TNFRSF17	NA	0.0152	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_827	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	SLC25A5;LRATD1;S100A6;S100A14;GSTP1;ALDOA;SERF2;ACTG1;RAN;HSPA5	NA	0.0050	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_828	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	IGHA1;JCHAIN;DEPRECATED_ENSG00000211890;IGKC;KLK10;IGLC2;DEPRECATED_ENSG00000211685;IGHV3-30;IGHV3OR16-13;IGHV3-35	NA	0.0043	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_829	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	AQP8;SLC9A3;HIST1H4A;HIST1H1B;CDCA7;SLC26A3;HIST1H2AJ;CEACAM7;CEACAM6;HIST1H4D	NA	0.0037	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_830	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	ZG16;SLC37A2;CA4;BEST4;CCL3;PCK1;MT1G;MT1E;MESP1;SLC26A3	NA	0.0031	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_831	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	CCL3;CSRP2;DEPRECATED_ENSG00000189420;RGS1;SOX18;DCHS2;IGHG2;SLC47A1;IGKV4-1;DEPRECATED_ENSG00000160883	NA	0.0029	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_832	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	ST18;SH2D3C;CCL3;VWF;DUOXA2;IGLC2;FJX1;ZG16;ADGRB1;RETN	NA	0.0026	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_833	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	ST18;ACSM5;ADGRB1;KCTD8;CCL26;STMN2;SOX11;NPTX1;FJX1;IGKV4-1	NA	0.0022	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_834	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	IGHV3-35;ACSM5;DEPRECATED_ENSG00000211890;IGKC;IGHA1;IGKV3OR2-268;IGKV1D-12;ST18;KCTD8;SH2D3C	NA	0.0021	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_835	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	ACSM5;CCL26;MLNR;COL12A1;CRYGC;PABPN1L;MUC6;EBF2;GFRA1;SVEP1	NA	0.0021	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_836	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	NPTX1;KIF1A;PHOX2A;NEFL;ODAM;PCDH10;TUBB4A;GAP43;MYOT;CALY	NA	0.0039	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_837	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	IL1B;S100A9;S100A8;PLEK;DEPRECATED_ENSG00000277632;IGHA1;AQP9;IGKC;SRGN;G0S2	NA	0.0025	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_838	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	G0S2;GGT6;CXCL8;FABP1;REG4;PLEK;DEPRECATED_ENSG00000277632;ADM;AQP9;CCL3L1	NA	0.0022	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_839	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	HMGCS2;MS4A8;IGHG1;IGHV3-35;IGHJ6;IGHV3-30;IGKC;IGLC2;SLC4A4;DEPRECATED_ENSG00000211685	NA	0.0019	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_840	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	COMP;ADAMTS9;SLC9A3;CST2;PSAPL1;MUC4;CEACAM7;COL11A1;SPRR5;CPXCR1	NA	0.0016	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_841	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	IGHG4;DEPRECATED_ENSG00000211892;IGHG1;MMP19;MMP12;IGHV3OR16-13;IGHV3-11;IGKC;IGHV3-35;FOSB	NA	0.0040	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_842	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	IL1B;PLEK;DEPRECATED_ENSG00000277632;ITGAX;OSM;CCL3L1;SLC2A3;SLC2A14;AQP9;S100A9	NA	0.0087	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_843	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	DEPRECATED_ENSG00000211890;AQP9;PLA2G2A;G0S2;PLEK;DEPRECATED_ENSG00000277632;HMGCS2;CCL3L1;AKR1B10;IGLV3-1	NA	0.0086	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_844	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	IGHG3;DEPRECATED_ENSG00000211892;IGHG1;IGHV3OR16-13;IGHJ6;IGKV1D-12;IGLC1;IGHV3-30;ESM1;IGHG2	NA	0.0014	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_845	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	MMP7;UBD;JCHAIN;OLFM2;IGLC1;IGHA1;KLK6;POU2AF1;SPINK1;IGLV3-1	NA	0.0011	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_846	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	UBD;MMP7;IGLC1;IL24;CXCL6;CXCL5;IGKV1D-12;IGLV3-1;JCHAIN;IGHA1	NA	0.0023	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_847	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	DES;SYNM;MYH11;RGMA;IGHG3;FHL1;CHRDL2;SFRP4;SYNPO2;P2RY14	NA	0.0023	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_848	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	MMP7;UBD;KLK6;OLFM2;SFTA2;DCAF8L2;SPINK1;ZNF280B;MUC6;ADRA2A	NA	0.0031	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_849	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	NPSR1;TNC;PADI3;MYH11;SLC9A3;FABP6;CHI3L1;GREM1;ACTG2;MGAM2	NA	0.0260	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_850	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	DCAF8L2;ZNF280B;LCE3A;H2BFM;GPX6;OPRK1;OR6Y1;RBMXL2;FFAR1;POU3F3	NA	0.0039	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_851	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	BTG2;AREG;PLA2G2A;CCL20;IGHV3-11;JUN;CD79A;BLK;TNFRSF17;CLDN4	NA	0.0029	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_852	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	KLK10;REG1B;MMP1;MMP7;NOS2;REG1A;DEPRECATED_ENSG00000196611;DMBT1;C4BPA;MX1	NA	0.0024	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_853	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	SLC26A3;ITLN1;REG4;CKB;MUC5B;CEACAM7;MUC1;RASAL1;AQP8;KRT16	NA	0.0016	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_854	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	MMP10;IL24;HYPM;CXCL5;SPRR1A;TGM3;IGLC2;DENND2A;BMP7;IGHV3-35	NA	0.0014	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=0.00;recurrence_patients=0
R16B_855	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	NPSR1;MMP1;IGHV3-11;STMN2;KLK10;SFRP2;GNG7;LY9;CD79A;IGHJ1	NA	0.0051	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_856	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	MS4A1;KLF2;ADAMTS4;IGLC2;TAF11L4;FCRLA;IER3;IKZF3;PAX5;HAS3	NA	0.0069	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16B_857	1b	discovered_axis	NEW	HTAN_VANDERBILT_CRC	1	1	lambda:1/4	SDS;KRT16;SPRR1A;MMP10;DSG3;HYPM;IL24;KRT19;PRIMA1;CXCL5	NA	0.0047	value_permutation_LISA	999	NA	0.05	1.000	new_frac=1.00	NA	DESCRIPTIVE_SINGLE_PATIENT	purity=1.00;tile_frac=1.00;recurrence_patients=1
R16JA0.25-000	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	47	30	0.25	SERF2;DEPRECATED_ENSG00000140264;LGALS3BP;EIF5A;GSTP1;TMA7;ACTG1;CFL1;S100A6;VDAC1	NA	0.542	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=0.99,B=0.98);res=0.25
R16JA0.25-001	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	47	30	0.25	TAF11L9;AC084121.13;USP17L19;USP17L1;TAF11L4;SPDYE6;TAF11L13;AC134684.9;ADAM7;IFNA4	NA	0.391	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=0.99,B=0.99);res=0.25
R16JA0.25-002	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	28	21	0.25	DES;MYH11;ACTG2;SYNM;SYNPO2;HSPB6;CNN1;LMOD1;IGF2;TACR2	NA	0.709	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=0.98,B=1.00);res=0.25
R16JA0.25-003	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	6	4	0.25	IGKC;IGHJ6;HLA-A;IGHG1;IGKV3OR2-268;IGHG2;IGKV1D-12;IGHV3-35;KLF2;TPM2	NA	0.878	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=1.00,B=0.91);res=0.25
R16JA0.25-004	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	7	5	0.25	COL1A1;SERPINE1;COL3A1;SPARC;CCN1;MT2A;COL1A2;BGN;CCN2;DCN	NA	0.839	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=1.00,B=0.90);res=0.25
R16JA0.25-005	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	12	11	0.25	EEF1A1;FAM153B;PPDPF;RNF43;CDH17;PRDX5;ACSL5;EIF6;PRELID3B;DEPRECATED_ENSG00000142192	NA	0.547	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=0.99,B=0.99);res=0.25
R16JA0.25-006	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	17	14	0.25	OLFM4;MYH11;ACTG2;DES;TAGLN;MYL9;MYLK;PTGDS;FOS;SYNM	NA	0.544	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=0.95,B=1.00);res=0.25
R16JA0.25-007	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	17	12	0.25	ALPG;MUC5B;MUC6;AQP3;NNAT;PCSK1;TFF1;ARX;OLFM1;NPSR1	NA	0.725	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=0.92,B=1.00);res=0.25
R16JA0.25-008	2	joint_pattern_group	NA	HTAN_VANDERBILT_CRC	7	6	0.25	LCN2;PIGR;ERBB2;IGHG1;IGKC;IGHG2;IGLC1;DEPRECATED_ENSG00000211685;MUC12;PNMA5	NA	0.852	value_permutation	200	0.0050	NA	NA	NA	NA	EXPLORATORY_REPRODUCED	arm=A;split_half=yes(A=0.95,B=1.00);res=0.25
