atlas	synapse_id	filename	assay	biospecimen	destination	status	bytes	checksum	attempts	error	download_timestamp
WUSTL	syn61462714	HT397B1-S1H3A1U1Bp1-SeuratObj.rds	10X Visium	HTA12_253_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462714/HT397B1-S1H3A1U1Bp1-SeuratObj.rds	DOWNLOADED	167548867		1	transfer_s=57.0	2026-09-11T20:47:49
WUSTL	syn61462543	HT397B1-S1H3A1U21Bp1-SeuratObj.rds	10X Visium	HTA12_253_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462543/HT397B1-S1H3A1U21Bp1-SeuratObj.rds	DOWNLOADED	97125983		1	transfer_s=48.3	2026-09-11T20:47:49
WUSTL	syn64720589	HT397B1-S1H3A1-U12_cell_segmentation.tif	CODEX	HTA12_253_3	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720589/HT397B1-S1H3A1-U12_cell_segmentation.tif	DOWNLOADED	111057286		1	transfer_s=28.1	2026-09-11T20:48:14
WUSTL	syn64720588	HT397B1-S1H3A1-U22_cell_segmentation.tif	CODEX	HTA12_253_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720588/HT397B1-S1H3A1-U22_cell_segmentation.tif	DOWNLOADED	90283461		1	transfer_s=48.4	2026-09-11T20:48:37
WUSTL	syn64720587	HT397B1-S1H3A1-U31_cell_segmentation.tif	CODEX	HTA12_253_6	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720587/HT397B1-S1H3A1-U31_cell_segmentation.tif	DOWNLOADED	80528331		1	transfer_s=27.3	2026-09-11T20:48:41
WUSTL	syn61462648	HT397B1-S1H3Fs1U1Bp1-SeuratObj.rds	10X Visium	HTA12_253_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462648/HT397B1-S1H3Fs1U1Bp1-SeuratObj.rds	DOWNLOADED	241143777		1	transfer_s=60.8	2026-09-11T20:48:43
WUSTL	syn64720591	HT397B1-S1H3A1-U2_cell_segmentation.tif	CODEX	HTA12_253_5	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720591/HT397B1-S1H3A1-U2_cell_segmentation.tif	DOWNLOADED	115690815		1	transfer_s=54.2	2026-09-11T20:48:43
WUSTL	syn64720590	HT397B1-U22.txt	CODEX	HTA12_253_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720590/HT397B1-U22.txt	DOWNLOADED	180184357		1	transfer_s=53.1	2026-09-11T20:49:36
WUSTL	syn64720593	HT397B1-U2.txt	CODEX	HTA12_253_5	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720593/HT397B1-U2.txt	DOWNLOADED	223328150		1	transfer_s=56.8	2026-09-11T20:49:38
WUSTL	syn64720592	HT397B1-U31.txt	CODEX	HTA12_253_6	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720592/HT397B1-U31.txt	DOWNLOADED	130245765		1	transfer_s=59.4	2026-09-11T20:49:42
WUSTL	syn61463882	HT397B1-S1H4A4Y1N1Z1_1Bmn1_1-features.tsv.gz	scRNA-seq	HTA12_253_16	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61463882/HT397B1-S1H4A4Y1N1Z1_1Bmn1_1-features.tsv.gz	DOWNLOADED	616479		1	transfer_s=4.7	2026-09-11T20:49:43
WUSTL	syn61463921	HT397B1-S1H4A4Y1N1Z1_1Bmn1_1-barcodes.tsv.gz	scRNA-seq	HTA12_253_16	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61463921/HT397B1-S1H4A4Y1N1Z1_1Bmn1_1-barcodes.tsv.gz	DOWNLOADED	2507563		1	transfer_s=7.4	2026-09-11T20:49:43
WUSTL	syn64720594	HT397B1-U12.txt	CODEX	HTA12_253_3	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn64720594/HT397B1-U12.txt	DOWNLOADED	198200923		1	transfer_s=69.5	2026-09-11T20:49:47
WUSTL	syn61463962	HT397B1-S1H4A4Y1N1Z1_1Bmn1_1-matrix.mtx.gz	scRNA-seq	HTA12_253_16	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61463962/HT397B1-S1H4A4Y1N1Z1_1Bmn1_1-matrix.mtx.gz	DOWNLOADED	159710763		1	transfer_s=34.2	2026-09-11T20:50:17
WUSTL	syn61465425	snRNA_L4__HT397B1-S1H4_combo.rds	scRNA-seq	HTA12_253_16	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465425/snRNA_L4__HT397B1-S1H4_combo.rds	DOWNLOADED	210771107		1	transfer_s=38.5	2026-09-11T20:50:21
WUSTL	syn53215845	A1-HT271B1-S1H3Fc2U1.tif	10X Visium	HTA12_142_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215845/A1-HT271B1-S1H3Fc2U1.tif	DOWNLOADED	1171724532		1	transfer_s=493.7	2026-09-12T05:43:06
WUSTL	syn53215839	8-HT243B1H4A2-S1Fc1U2.tif	10X Visium	HTA12_135_15	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215839/8-HT243B1H4A2-S1Fc1U2.tif	DOWNLOADED	1173556872		1	transfer_s=494.7	2026-09-12T05:43:07
WUSTL	syn53215850	A1_HT243B1H3A2-S1Fc1U1.tif	10X Visium	HTA12_135_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215850/A1_HT243B1H3A2-S1Fc1U1.tif	DOWNLOADED	1174257580		1	transfer_s=495.3	2026-09-12T05:43:08
WUSTL	syn53215853	7-HT243B1H4A2-S1Fc1U1.tif	10X Visium	HTA12_135_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215853/7-HT243B1H4A2-S1Fc1U1.tif	DOWNLOADED	1169566644		1	transfer_s=554.4	2026-09-12T05:44:07
WUSTL	syn53215841	B1-HT271B1-S1H3Fc2U2.tif	10X Visium	HTA12_142_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215841/B1-HT271B1-S1H3Fc2U2.tif	DOWNLOADED	1172139236		1	transfer_s=510.1	2026-09-12T05:51:37
WUSTL	syn53215838	B1_HT243B1H3A2-S1Fc1U2.tif	10X Visium	HTA12_135_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215838/B1_HT243B1H3A2-S1Fc1U2.tif	DOWNLOADED	1174435220		1	transfer_s=511.0	2026-09-12T05:51:39
WUSTL	syn53215817	A1_HT268B1-Th1H3Fc2U2.tif	10X Visium	HTA12_140_6	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215817/A1_HT268B1-Th1H3Fc2U2.tif	DOWNLOADED	1202504365		1	transfer_s=519.1	2026-09-12T05:51:45
WUSTL	syn53215868	B1_HT268B1-Th1H3Fc2U12.tif	10X Visium	HTA12_140_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215868/B1_HT268B1-Th1H3Fc2U12.tif	DOWNLOADED	1263909976		1	transfer_s=539.9	2026-09-12T05:53:07
WUSTL	syn53215843	C1_HT268B1-Th1H3Fc2U22.tif	10X Visium	HTA12_140_5	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215843/C1_HT268B1-Th1H3Fc2U22.tif	DOWNLOADED	1139696793		1	transfer_s=487.4	2026-09-12T05:59:53
WUSTL	syn53215821	C1-HT271B1-S1H3Fc2U3.tif	10X Visium	HTA12_142_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215821/C1-HT271B1-S1H3Fc2U3.tif	DOWNLOADED	1171963140		1	transfer_s=505.9	2026-09-12T06:00:03
WUSTL	syn53215860	C1_HT243B1H3A2-S1Fc1U3.tif	10X Visium	HTA12_135_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215860/C1_HT243B1H3A2-S1Fc1U3.tif	DOWNLOADED	1174790536		1	transfer_s=506.8	2026-09-12T06:00:06
WUSTL	syn53215815	D1-HT268B1-Th1K3Fc2U1.tif	10X Visium	HTA12_140_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215815/D1-HT268B1-Th1K3Fc2U1.tif	DOWNLOADED	1112733034		1	transfer_s=482.8	2026-09-12T06:01:09
WUSTL	syn53215835	D1_HT268B1-Th1H3Fc2U32.tif	10X Visium	HTA12_140_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215835/D1_HT268B1-Th1H3Fc2U32.tif	DOWNLOADED	1059045251		1	transfer_s=457.1	2026-09-12T06:07:43
WUSTL	syn53215855	D1_HT243B1H3A2-S1Fc1U4.tif	10X Visium	HTA12_135_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215855/D1_HT243B1H3A2-S1Fc1U4.tif	DOWNLOADED	1175798700		1	transfer_s=497.7	2026-09-12T06:08:21
WUSTL	syn53215822	D1-HT271B1-S1H3Fc2U4.tif	10X Visium	HTA12_142_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215822/D1-HT271B1-S1H3Fc2U4.tif	DOWNLOADED	1173205422		1	transfer_s=508.8	2026-09-12T06:08:21
WUSTL	syn61465487	20201124_HT225C1-Th1Fc1U2.tif	10X Visium	HTA12_132_9	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465487/20201124_HT225C1-Th1Fc1U2.tif	DOWNLOADED	1173253404		1	transfer_s=522.5	2026-09-12T06:09:52
WUSTL	syn61465444	20201124_HT225C1-Th1Fc1U3.tif	10X Visium	HTA12_132_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465444/20201124_HT225C1-Th1Fc1U3.tif	DOWNLOADED	1174670055		1	transfer_s=462.9	2026-09-12T06:15:26
WUSTL	syn61465312	A1_HT225C1-Th1Fc1U1.tif	10X Visium	HTA12_132_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465312/A1_HT225C1-Th1Fc1U1.tif	DOWNLOADED	898070860		1	transfer_s=337.4	2026-09-12T06:15:29
WUSTL	syn61465355	20201124_HT225C1-Th1Fc1U4.tif	10X Visium	HTA12_132_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465355/20201124_HT225C1-Th1Fc1U4.tif	DOWNLOADED	1173079876		1	transfer_s=440.5	2026-09-12T06:15:41
WUSTL	syn61465489	20201124_HT225C1-Th1Fc1U5.tif	10X Visium	HTA12_132_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465489/20201124_HT225C1-Th1Fc1U5.tif	DOWNLOADED	1170720016		1	transfer_s=440.3	2026-09-12T06:15:42
WUSTL	syn61465447	B1_HT413C1-Th1K2A4U14.tif	10X Visium	HTA12_263_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465447/B1_HT413C1-Th1K2A4U14.tif	DOWNLOADED	796202564		1	transfer_s=280.3	2026-09-12T06:20:22
WUSTL	syn61465435	A1_HT413C1-Th1K2A4U1.tif	10X Visium	HTA12_263_5	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465435/A1_HT413C1-Th1K2A4U1.tif	DOWNLOADED	875151306		1	transfer_s=303.5	2026-09-12T06:20:29
WUSTL	syn61465333	A1-HT226C1-Th1Fc1U1.tif	10X Visium	HTA12_260_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465333/A1-HT226C1-Th1Fc1U1.tif	DOWNLOADED	1234431744		1	transfer_s=417.8	2026-09-12T06:22:27
WUSTL	syn61465404	B1-HT226C1-Th1Fc1U2.tif	10X Visium	HTA12_260_5	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465404/B1-HT226C1-Th1Fc1U2.tif	DOWNLOADED	1386266049		1	transfer_s=471.5	2026-09-12T06:23:33
WUSTL	syn61465373	C1_HT448C1-Th1K1Fp1U1.tif	10X Visium	HTA12_269_2	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465373/C1_HT448C1-Th1K1Fp1U1.tif	DOWNLOADED	786690495		1	transfer_s=274.8	2026-09-12T06:24:56
WUSTL	syn53215226	HT243B1H3A2-S1Fc1U1Z1B1-barcodes.tsv.gz	10X Visium	HTA12_135_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215226/HT243B1H3A2-S1Fc1U1Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=12.4	2026-09-12T06:25:09
WUSTL	syn53215248	HT243B1H3A2-S1Fc1U1Z1B1-features.tsv.gz	10X Visium	HTA12_135_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215248/HT243B1H3A2-S1Fc1U1Z1B1-features.tsv.gz	DOWNLOADED	294478		1	transfer_s=7.2	2026-09-12T06:25:16
WUSTL	syn53215164	HT243B1H3A2-S1Fc1U1Z1B1-matrix.mtx.gz	10X Visium	HTA12_135_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215164/HT243B1H3A2-S1Fc1U1Z1B1-matrix.mtx.gz	DOWNLOADED	90244867		1	transfer_s=38.2	2026-09-12T06:25:54
WUSTL	syn53215124	HT243B1H3A2-S1Fc1U1Z1B1-scalefactors_json.json	10X Visium	HTA12_135_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215124/HT243B1H3A2-S1Fc1U1Z1B1-scalefactors_json.json	DOWNLOADED	163		1	transfer_s=6.8	2026-09-12T06:26:01
WUSTL	syn53215122	HT243B1H3A2-S1Fc1U1Z1B1-tissue_lowres_image.png	10X Visium	HTA12_135_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215122/HT243B1H3A2-S1Fc1U1Z1B1-tissue_lowres_image.png	DOWNLOADED	661141		1	transfer_s=7.2	2026-09-12T06:26:08
WUSTL	syn53215227	HT243B1H3A2-S1Fc1U1Z1B1-tissue_positions_list.csv	10X Visium	HTA12_135_10	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215227/HT243B1H3A2-S1Fc1U1Z1B1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=7.0	2026-09-12T06:26:15
WUSTL	syn53215188	HT243B1H3A2-S1Fc1U2Z1B1-barcodes.tsv.gz	10X Visium	HTA12_135_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215188/HT243B1H3A2-S1Fc1U2Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.7	2026-09-12T06:26:22
WUSTL	syn53215098	HT243B1H3A2-S1Fc1U2Z1B1-features.tsv.gz	10X Visium	HTA12_135_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215098/HT243B1H3A2-S1Fc1U2Z1B1-features.tsv.gz	DOWNLOADED	294478		1	transfer_s=7.1	2026-09-12T06:26:29
WUSTL	syn61465471	Colorectal_112C1-1.tif	10X Visium	HTA12_257_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465471/Colorectal_112C1-1.tif	DOWNLOADED	1171427008		1	transfer_s=372.8	2026-09-12T06:26:42
WUSTL	syn53215191	HT243B1H3A2-S1Fc1U2Z1B1-scalefactors_json.json	10X Visium	HTA12_135_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215191/HT243B1H3A2-S1Fc1U2Z1B1-scalefactors_json.json	DOWNLOADED	164		1	transfer_s=6.5	2026-09-12T06:26:48
WUSTL	syn53215263	HT243B1H3A2-S1Fc1U2Z1B1-tissue_lowres_image.png	10X Visium	HTA12_135_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215263/HT243B1H3A2-S1Fc1U2Z1B1-tissue_lowres_image.png	DOWNLOADED	649009		1	transfer_s=7.3	2026-09-12T06:26:56
WUSTL	syn53215295	HT243B1H3A2-S1Fc1U2Z1B1-matrix.mtx.gz	10X Visium	HTA12_135_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215295/HT243B1H3A2-S1Fc1U2Z1B1-matrix.mtx.gz	DOWNLOADED	92419881		1	transfer_s=32.2	2026-09-12T06:27:01
WUSTL	syn53215187	HT243B1H3A2-S1Fc1U2Z1B1-tissue_positions_list.csv	10X Visium	HTA12_135_11	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215187/HT243B1H3A2-S1Fc1U2Z1B1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=7.2	2026-09-12T06:27:03
WUSTL	syn53215285	HT243B1H3A2-S1Fc1U3Z1B1-barcodes.tsv.gz	10X Visium	HTA12_135_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215285/HT243B1H3A2-S1Fc1U3Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.7	2026-09-12T06:27:08
WUSTL	syn53215123	HT243B1H3A2-S1Fc1U3Z1B1-features.tsv.gz	10X Visium	HTA12_135_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215123/HT243B1H3A2-S1Fc1U3Z1B1-features.tsv.gz	DOWNLOADED	294478		1	transfer_s=5.5	2026-09-12T06:27:08
WUSTL	syn53215257	HT243B1H3A2-S1Fc1U3Z1B1-scalefactors_json.json	10X Visium	HTA12_135_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215257/HT243B1H3A2-S1Fc1U3Z1B1-scalefactors_json.json	DOWNLOADED	166		1	transfer_s=6.2	2026-09-12T06:27:15
WUSTL	syn53215272	HT243B1H3A2-S1Fc1U3Z1B1-tissue_lowres_image.png	10X Visium	HTA12_135_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215272/HT243B1H3A2-S1Fc1U3Z1B1-tissue_lowres_image.png	DOWNLOADED	652972		1	transfer_s=7.3	2026-09-12T06:27:22
WUSTL	syn53215271	HT243B1H3A2-S1Fc1U3Z1B1-tissue_positions_list.csv	10X Visium	HTA12_135_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215271/HT243B1H3A2-S1Fc1U3Z1B1-tissue_positions_list.csv	DOWNLOADED	189717		1	transfer_s=7.0	2026-09-12T06:27:29
WUSTL	syn61465468	D1_HT448C1-Th1K1Fp1U13.tif	10X Visium	HTA12_269_1	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465468/D1_HT448C1-Th1K1Fp1U13.tif	DOWNLOADED	789034791		1	transfer_s=236.1	2026-09-12T06:27:29
WUSTL	syn53215311	HT243B1H3A2-S1Fc1U3Z1B1-matrix.mtx.gz	10X Visium	HTA12_135_12	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215311/HT243B1H3A2-S1Fc1U3Z1B1-matrix.mtx.gz	DOWNLOADED	87993349		1	transfer_s=26.9	2026-09-12T06:27:35
WUSTL	syn53215247	HT243B1H3A2-S1Fc1U4Z1B1-barcodes.tsv.gz	10X Visium	HTA12_135_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215247/HT243B1H3A2-S1Fc1U4Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.6	2026-09-12T06:27:35
WUSTL	syn53215087	HT243B1H3A2-S1Fc1U4Z1B1-features.tsv.gz	10X Visium	HTA12_135_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215087/HT243B1H3A2-S1Fc1U4Z1B1-features.tsv.gz	DOWNLOADED	294478		1	transfer_s=6.4	2026-09-12T06:27:36
WUSTL	syn53215240	HT243B1H3A2-S1Fc1U4Z1B1-scalefactors_json.json	10X Visium	HTA12_135_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215240/HT243B1H3A2-S1Fc1U4Z1B1-scalefactors_json.json	DOWNLOADED	167		1	transfer_s=6.1	2026-09-12T06:27:42
WUSTL	syn53215196	HT243B1H3A2-S1Fc1U4Z1B1-tissue_lowres_image.png	10X Visium	HTA12_135_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215196/HT243B1H3A2-S1Fc1U4Z1B1-tissue_lowres_image.png	DOWNLOADED	668956		1	transfer_s=6.3	2026-09-12T06:27:42
WUSTL	syn53215268	HT243B1H4A2-S1Fc1U1Z1B1-barcodes.tsv.gz	10X Visium	HTA12_135_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215268/HT243B1H4A2-S1Fc1U1Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.0	2026-09-12T06:27:48
WUSTL	syn53215238	HT243B1H3A2-S1Fc1U4Z1B1-tissue_positions_list.csv	10X Visium	HTA12_135_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215238/HT243B1H3A2-S1Fc1U4Z1B1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=6.8	2026-09-12T06:27:48
WUSTL	syn53215258	HT243B1H4A2-S1Fc1U1Z1B1-features.tsv.gz	10X Visium	HTA12_135_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215258/HT243B1H4A2-S1Fc1U1Z1B1-features.tsv.gz	DOWNLOADED	294478		1	transfer_s=7.0	2026-09-12T06:27:55
WUSTL	syn53215129	HT243B1H3A2-S1Fc1U4Z1B1-matrix.mtx.gz	10X Visium	HTA12_135_13	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215129/HT243B1H3A2-S1Fc1U4Z1B1-matrix.mtx.gz	DOWNLOADED	83651965		1	transfer_s=22.3	2026-09-12T06:27:57
WUSTL	syn53215111	HT243B1H4A2-S1Fc1U1Z1B1-scalefactors_json.json	10X Visium	HTA12_135_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215111/HT243B1H4A2-S1Fc1U1Z1B1-scalefactors_json.json	DOWNLOADED	166		1	transfer_s=6.6	2026-09-12T06:28:02
WUSTL	syn53215185	HT243B1H4A2-S1Fc1U1Z1B1-tissue_lowres_image.png	10X Visium	HTA12_135_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215185/HT243B1H4A2-S1Fc1U1Z1B1-tissue_lowres_image.png	DOWNLOADED	360229		1	transfer_s=5.1	2026-09-12T06:28:02
WUSTL	syn53215281	HT243B1H4A2-S1Fc1U1Z1B1-matrix.mtx.gz	10X Visium	HTA12_135_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215281/HT243B1H4A2-S1Fc1U1Z1B1-matrix.mtx.gz	DOWNLOADED	43361294		1	transfer_s=15.0	2026-09-12T06:28:03
WUSTL	syn53215222	HT243B1H4A2-S1Fc1U2Z1B1-barcodes.tsv.gz	10X Visium	HTA12_135_15	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215222/HT243B1H4A2-S1Fc1U2Z1B1-barcodes.tsv.gz	DOWNLOADED	25674		1	transfer_s=6.0	2026-09-12T06:28:08
WUSTL	syn53215239	HT243B1H4A2-S1Fc1U1Z1B1-tissue_positions_list.csv	10X Visium	HTA12_135_14	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215239/HT243B1H4A2-S1Fc1U1Z1B1-tissue_positions_list.csv	DOWNLOADED	189698		1	transfer_s=6.9	2026-09-12T06:28:09
WUSTL	syn53215134	HT243B1H4A2-S1Fc1U2Z1B1-features.tsv.gz	10X Visium	HTA12_135_15	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215134/HT243B1H4A2-S1Fc1U2Z1B1-features.tsv.gz	DOWNLOADED	294478		1	transfer_s=5.4	2026-09-12T06:28:09
WUSTL	syn53215253	HT243B1H4A2-S1Fc1U2Z1B1-tissue_lowres_image.png	10X Visium	HTA12_135_15	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215253/HT243B1H4A2-S1Fc1U2Z1B1-tissue_lowres_image.png	DOWNLOADED	392827		1	transfer_s=6.6	2026-09-12T06:28:15
WUSTL	syn53215163	HT243B1H4A2-S1Fc1U2Z1B1-scalefactors_json.json	10X Visium	HTA12_135_15	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215163/HT243B1H4A2-S1Fc1U2Z1B1-scalefactors_json.json	DOWNLOADED	166		1	transfer_s=12.3	2026-09-12T06:28:21
WUSTL	syn53215210	HT243B1H4A2-S1Fc1U2Z1B1-tissue_positions_list.csv	10X Visium	HTA12_135_15	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215210/HT243B1H4A2-S1Fc1U2Z1B1-tissue_positions_list.csv	DOWNLOADED	189694		1	transfer_s=6.0	2026-09-12T06:28:21
WUSTL	syn53215249	HT243B1H4A2-S1Fc1U2Z1B1-matrix.mtx.gz	10X Visium	HTA12_135_15	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215249/HT243B1H4A2-S1Fc1U2Z1B1-matrix.mtx.gz	DOWNLOADED	44259859		1	transfer_s=14.6	2026-09-12T06:28:23
WUSTL	syn53215201	HT268B1-Th1H3Fc2U12Z1Bs1-barcodes.tsv.gz	10X Visium	HTA12_140_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215201/HT268B1-Th1H3Fc2U12Z1Bs1-barcodes.tsv.gz	DOWNLOADED	28924		1	transfer_s=6.6	2026-09-12T06:28:27
WUSTL	syn53215127	HT268B1-Th1H3Fc2U12Z1Bs1-features.tsv.gz	10X Visium	HTA12_140_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215127/HT268B1-Th1H3Fc2U12Z1Bs1-features.tsv.gz	DOWNLOADED	294478		1	transfer_s=6.5	2026-09-12T06:28:28
WUSTL	syn61465378	Colorectal_112C1-2.tif	10X Visium	HTA12_257_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61465378/Colorectal_112C1-2.tif	DOWNLOADED	1483964600		1	transfer_s=362.8	2026-09-12T06:28:30
WUSTL	syn53215119	HT268B1-Th1H3Fc2U12Z1Bs1-scalefactors_json.json	10X Visium	HTA12_140_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215119/HT268B1-Th1H3Fc2U12Z1Bs1-scalefactors_json.json	DOWNLOADED	164		1	transfer_s=6.5	2026-09-12T06:28:34
WUSTL	syn53215267	HT268B1-Th1H3Fc2U12Z1Bs1-matrix.mtx.gz	10X Visium	HTA12_140_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215267/HT268B1-Th1H3Fc2U12Z1Bs1-matrix.mtx.gz	DOWNLOADED	57990108		1	transfer_s=11.2	2026-09-12T06:28:34
WUSTL	syn53215277	HT268B1-Th1H3Fc2U12Z1Bs1-tissue_positions.csv	10X Visium	HTA12_140_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215277/HT268B1-Th1H3Fc2U12Z1Bs1-tissue_positions.csv	DOWNLOADED	189739		1	transfer_s=4.3	2026-09-12T06:28:34
WUSTL	syn53215237	HT268B1-Th1H3Fc2U12Z1Bs1-tissue_lowres_image.png	10X Visium	HTA12_140_4	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn53215237/HT268B1-Th1H3Fc2U12Z1Bs1-tissue_lowres_image.png	DOWNLOADED	679188		1	transfer_s=6.6	2026-09-12T06:28:34
